r0,r1,r2,r3,r4,mean,std,steps
0.35217106890677813,0.19801132363527604,0.7316096379903476,0.2555207250616999,0.3518942937762498,0.37784140987407033,0.18643250162636377,95
0.3453957707535956,0.8801915153529896,0.9986550625825145,0.9538716640672792,0.308157027495838,0.6972542080504434,0.3050777042200378,100
0.9154484856489349,0.3954065989733706,0.9189733206938593,0.9357058820826689,1.0063466207852294,0.8343761816368126,0.22193027240623756,105
0.8631249465544563,0.36700254220755174,0.8436511087474692,0.35772902243435073,1.0054539238893485,0.6873923087666354,0.2712155778862898,110
1.0011523034690502,0.33502335367861574,1.0091533904498071,0.8469984888865438,0.9996912486722486,0.838403757031253,0.25889066477382255,115
0.8106561430808065,0.935806746018195,0.8864998775372026,0.9928313640469971,1.0002560226870294,0.9252100306740463,0.070622808127454,120
0.8999847422817886,0.9248942839811019,0.8990226463233586,0.9380211337103932,1.0051159421463496,0.9334077496885984,0.03882076772449778,125
0.762535981492043,0.9292963585063667,0.5955340987889725,0.8632290750351408,0.7289011003373891,0.7758993228319824,0.11495752435317802,130
0.12150231297957756,0.7364202748252001,1.0031359487629634,0.6555642860959677,0.9105148713444736,0.6854275388016365,0.30760581084862354,135
0.9169391426725383,0.1247077940339249,1.0075198582842235,0.9894331934318701,0.7054831743929191,0.7488166325630952,0.3299934840858377,140
1.014620550627559,0.9232336795031492,1.0050598043235124,0.2364928262924277,1.0074085041564778,0.8373630729806252,0.30228353252147383,145
0.965837163726314,1.0130628930233603,1.0020691735002627,0.3443964287847286,0.8318727791973461,0.8314476876464024,0.2519426184676561,150
1.0070005003428129,1.004470203500481,1.0071528869309134,1.0093591682013356,1.0069915865334083,1.0069948691017903,0.0015484740069498263,155
1.0052395176900495,1.0095895394873953,0.840828365415793,0.9080921770038864,0.9134137288010317,0.9354326656796312,0.06411637552333697,160
0.9162402384547657,1.0011161103461406,0.3595942967150503,0.23092232742117202,0.9911100069710898,0.6997965959816437,0.3340914508545793,165
0.9274696626243023,0.9954851695596348,1.0035315844523793,0.7248732037249451,1.0064106419842132,0.9315540524690948,0.10733603059056203,170
1.0094239072463698,1.01029642291057,1.003802159256507,0.8663341062945616,1.0108265423060272,0.9801366276028072,0.056956650377253136,175
0.5554351668235139,1.0036848676046852,0.9951293511935279,0.7972096500454499,0.7531249424635238,0.8209167956261402,0.1669685251720072,180
0.5491648209982607,0.8292131913943117,0.9951573387726682,0.9195509192544098,0.6815051696214167,0.7949182880082134,0.16128385696671044,185
0.9116992926578976,1.0067998791975235,1.0010480661321748,0.860733770390179,0.9987326948677216,0.9558027406490993,0.05911692112790336,190
0.3440230376240628,1.0011946673439567,0.9297932388425859,0.6910422138010185,1.0014402465498524,0.7934986808322952,0.2519838112194223,195
0.9355556349185924,0.9965845713396274,1.0076818594600547,0.08187859650600843,1.004135958742196,0.8051673241932958,0.36259865201264513,200
0.8403590724764929,1.0034528688273614,1.001618332226674,0.9971649420381817,1.0024031303976193,0.968999669193266,0.06435600528563064,205
0.9248642485866665,1.004497561552377,1.0094270037948618,0.9950904054324803,1.009415325326207,0.9886589089385186,0.032323763204192876,210
0.7249310609348734,1.0068011377936132,1.005467908340994,0.9189989579570992,1.01035749634088,0.933311312273492,0.10970015125276371,215
0.9385219256591926,0.6965147915070236,0.7708645553879592,0.9222517122156862,0.45752316299362916,0.7571352295526982,0.17538261527070625,220
0.9178046701257923,0.9169740757928205,0.9823605809413392,0.9155956279085137,0.9273920854380436,0.9320254080413019,0.02551002537729063,225
0.9050507775348294,0.9360444976578072,0.9954651720971253,1.004935420391215,1.0038060222702958,0.9690603779902546,0.04093597176108504,230
0.8735550043758399,0.9983046242061512,1.0005918663632205,0.9116088409863257,0.9084951037529225,0.938511087936892,0.05152334037834515,235
0.9709315024174517,1.0053701198147822,0.9976126592499377,0.12127598236853543,0.8629958552322838,0.7916372238165982,0.3390369647947057,240
1.001199325316841,0.7853729643283858,1.0036118826052423,0.7387006534399396,0.9992640336530616,0.905629771868694,0.11817651110923756,245
1.003033040488179,0.8462660134416358,1.0046635049974113,0.9869496562070847,1.0002102579268346,0.9682244946122293,0.0612976805513209,250
1.0022131279779483,1.0045659828003073,0.9974581010306239,1.0044120924970468,0.9997479342471937,1.001679447710624,0.002743529078855481,255
1.0041205706954417,1.0033208330732521,1.0081886575886763,0.3355332459873537,1.0046367582864082,0.8711600131262266,0.2678185642466181,260
0.8361558490886952,0.9160349268236361,1.0050359526736832,0.8262056600589659,1.0060663720362506,0.9178997521362463,0.07805052221409285,265
0.9309529414332821,1.0074742814259632,0.9829322736296304,0.6317400134278448,0.9115736817964454,0.8929346383426331,0.13508096948871112,270
1.020256660576717,1.0061374262404688,1.0021559680426455,1.0013490452423541,1.0005190557650359,1.0060836311734442,0.007344181335711203,275
0.8288699788181842,0.8295308118344856,0.9310484795908448,1.009707476841778,0.909422066698652,0.901715762756789,0.0679693770540977,280
1.00104081026587,1.0023469630851902,0.9992469086920781,0.9679511384786649,0.9957829832209588,0.9932737607485524,0.012851925546319615,285
0.7409946282100085,1.0001596302197089,0.9672356847013186,1.005250126682902,1.0042735514150434,0.9435827242457961,0.10226298500349418,290
0.1207904765011068,0.9196170849019936,1.0000961807994366,1.0042658699521987,0.8968372059308786,0.7883213636171228,0.33647952173158346,295
0.8338546421768199,1.00380651043322,1.0008691552293212,0.9574797045527301,0.9257021728665042,0.944342437051719,0.06238404596314042,300
0.13666020598276635,0.9983871122298259,1.0016535570021776,0.9871147731560156,1.0006912204879141,0.82490137377174,0.3441597878639811,305
0.9986469471675228,0.9104939894086241,0.9996644964607995,0.9999008328235033,1.0009686082011935,0.9819349748123287,0.035728116679713436,310
